FPR,TPR,Threshold
0.07200762994754412,0.9882005899705014,0.15288877487182617
0.07439198855507868,0.9882005899705014,0.14604000747203827
0.07439198855507868,0.9889380530973452,0.14312323927879333
0.07725321888412018,0.9889380530973452,0.1344487965106964
0.07725321888412018,0.9896755162241888,0.13427118957042694
0.10300429184549356,0.9896755162241888,0.08952158689498901
0.10300429184549356,0.9904129793510325,0.08869479596614838
0.10586552217453506,0.9904129793510325,0.0864892229437828
0.10586552217453506,0.9911504424778761,0.08555607497692108
0.10681926561754888,0.9911504424778761,0.08509646356105804
0.10681926561754888,0.9926253687315634,0.08487258106470108
0.10920362422508345,0.9926253687315634,0.08329293876886368
0.10920362422508345,0.9933628318584071,0.0830029621720314
0.11015736766809728,0.9933628318584071,0.08158978074789047
0.11015736766809728,0.9941002949852508,0.08098264038562775
0.1111111111111111,0.9941002949852508,0.08055482804775238
0.11206485455412495,0.9941002949852508,0.08031226694583893
0.12541726275631854,0.9941002949852508,0.06634608656167984
0.12541726275631854,0.9948377581120944,0.06537897139787674
0.13304721030042918,0.9948377581120944,0.06164334714412689
0.13304721030042918,0.995575221238938,0.061092860996723175
0.1368621840724845,0.995575221238938,0.0589090958237648
0.13781592751549834,0.995575221238938,0.058270733803510666
0.16070577014783025,0.995575221238938,0.04413299635052681
0.16070577014783025,0.9963126843657817,0.04412016645073891
0.19647114926084883,0.9963126843657817,0.0294802188873291
0.19647114926084883,0.9970501474926253,0.029469851404428482
0.24988078206962328,0.9970501474926253,0.018906796351075172
0.2508345255126371,0.9970501474926253,0.018652165308594704
0.26657129232236526,0.9970501474926253,0.01682582125067711
0.2675250357653791,0.9970501474926253,0.0166628360748291
0.2918454935622318,0.9970501474926253,0.013802294619381428
0.2918454935622318,0.9977876106194691,0.01376862358301878
0.2932761087267525,0.9977876106194691,0.01365934032946825
0.2932761087267525,0.9985250737463127,0.013557951897382736
0.43586075345732,0.9985250737463127,0.0075346617959439754
0.4368144969003338,0.9985250737463127,0.007528573740273714
0.43919885550786836,0.9985250737463127,0.007473040372133255
0.4401525989508822,0.9985250737463127,0.007462055888026953
0.46161182641869336,0.9985250737463127,0.007110788486897945
0.4625655698617072,0.9985250737463127,0.007105667144060135
0.7410586552217453,0.9985250737463127,0.004805055446922779
0.7420123986647592,0.9985250737463127,0.004803486634045839
0.7515498330948974,0.9985250737463127,0.004775514360517263
0.7515498330948974,0.9992625368731564,0.004770725965499878
0.8340486409155937,0.9992625368731564,0.004544306080788374
0.8350023843586075,0.9992625368731564,0.004542259033769369
0.8683834048640916,0.9992625368731564,0.004452664405107498
0.8683834048640916,1.0,0.004450812935829163
0.8774439675727229,1.0,0.00443305354565382
0.8783977110157367,1.0,0.004432426765561104
1.0,1.0,0.0038734732661396265
